iteration,applied_learning_rate,next_learning_rate,exponent,active,ema_max_kl,hold_streak,cooldown_remaining,promoted,max_approx_kl,cumulative_games,final_clip_fraction,entropy,epochs_completed,update_seconds
1463,0.001,0.001,0,False,0.0018721618349841756,0,0,False,0.002083295868057777,11256000,0.02822,0.24706,16,1.20583
1464,0.001,0.001,0,False,0.0018527198201033577,0,0,False,0.0016777416861759955,11264000,0.02264,0.24246,16,1.299
1465,0.001,0.001,0,False,0.001850962037217319,0,0,False,0.0018351419912429707,11272000,0.0239,0.24463,16,1.29259
1466,0.001,0.001,0,False,0.0018567143005831731,0,0,False,0.0019084846708758603,11280000,0.02496,0.2408,16,1.23234
1467,0.001,0.001,0,False,0.0018486312338870689,0,0,False,0.0017758836336221303,11288000,0.02327,0.24319,16,1.29181
1468,0.001,0.001,0,False,0.0018310193945413097,0,0,False,0.0016725128404294768,11296000,0.02083,0.24076,16,1.31707
1469,0.001,0.001,0,False,0.0018144365741173494,0,0,False,0.0016651911903017066,11300000,0.01876,0.23994,16,0.66423
1470,0.001,0.001,0,False,0.0018157004817222024,0,0,False,0.0018270756501658797,11308000,0.0231,0.24279,16,1.22585
1471,0.001,0.001,0,False,0.0018184831991447776,0,0,False,0.0018435276559479533,11316000,0.02148,0.24279,16,1.28115
1472,0.001,0.001,0,False,0.001805951090990699,0,0,False,0.0016931621176039934,11324000,0.02188,0.24046,16,1.29724
1473,0.001,0.001,0,False,0.0018014590318929118,0,0,False,0.001761030500012827,11332000,0.01902,0.24075,16,1.31185
1474,0.001,0.001,0,False,0.0017956800074748953,0,0,False,0.0017436687877127488,11340000,0.022,0.24387,16,1.29919
1475,0.001,0.001,0,False,0.0018000607628321766,0,0,False,0.0018394875610477075,11348000,0.02221,0.24167,16,1.29176
1476,0.001,0.001,0,False,0.0017957803051292201,0,0,False,0.0017572561858026138,11356000,0.02261,0.24034,16,1.31127
1477,0.001,0.001,0,False,0.0017798697986483767,0,0,False,0.0016366752403207863,11364000,0.02057,0.24161,16,1.23695
1478,0.001,0.001,0,False,0.0017714675070653915,0,0,False,0.0016958468828185249,11372000,0.02052,0.24071,16,1.21345
1479,0.001,0.001,0,False,0.0017807274238810188,0,0,False,0.0018640666752216643,11380000,0.0225,0.24294,16,1.21501
1480,0.001,0.001,0,False,0.0017746718423995627,0,0,False,0.0017201716090664558,11388000,0.02425,0.2424,16,1.21167
1481,0.001,0.001,0,False,0.0017747751680090408,0,0,False,0.0017757050984943431,11396000,0.02305,0.24314,16,1.22065
1482,0.001,0.001,0,False,0.001783454872190004,0,0,False,0.0018615722098186734,11400000,0.02194,0.24659,16,0.66411
1483,0.001,0.001,0,False,0.001780827962459697,0,0,False,0.0017571857748869314,11408000,0.02189,0.24334,16,1.30796
1484,0.001,0.001,0,False,0.0018036688829541222,0,0,False,0.0020092371674039484,11416000,0.02742,0.24337,16,1.29998
1485,0.001,0.001,0,False,0.0018007349881005046,0,0,False,0.0017743299344179467,11424000,0.02319,0.24124,16,1.28758
1486,0.001,0.001,0,False,0.0018238733952316306,0,0,False,0.002032119059411763,11432000,0.02712,0.24195,16,1.29295
1487,0.001,0.001,0,False,0.0018301276924914593,0,0,False,0.001886416367829919,11440000,0.02576,0.24357,16,1.31457
1488,0.001,0.001,0,False,0.001829283116603459,0,0,False,0.0018216819336114554,11448000,0.02368,0.24117,16,1.28845
1489,0.001,0.001,0,False,0.0018192509349297527,0,0,False,0.0017289612998663956,11456000,0.02184,0.24312,16,1.21092
1490,0.001,0.001,0,False,0.0018199377405601327,0,0,False,0.0018261189912335525,11464000,0.02407,0.24415,16,1.29459
1491,0.001,0.001,0,False,0.0018270593497178814,0,0,False,0.001891153832137618,11472000,0.02079,0.24127,16,1.22836
1492,0.001,0.001,0,False,0.0018265473598290181,0,0,False,0.00182193945082925,11480000,0.02356,0.24306,16,1.22279
1493,0.001,0.001,0,False,0.0018191350180479938,0,0,False,0.0017524239420187758,11488000,0.0222,0.24193,16,1.21371
1494,0.001,0.001,0,False,0.0018072316443155337,0,0,False,0.0017001012807233945,11496000,0.01896,0.24219,16,1.20864
1495,0.001,0.001,0,False,0.001831672202610641,0,0,False,0.0020516372272666073,11500000,0.02576,0.2434,16,0.70644
1496,0.001,0.001,0,False,0.001840891468345034,0,0,False,0.0019238648599545713,11508000,0.02649,0.24213,16,1.21494
1497,0.001,0.001,0,False,0.0018397300793040975,0,0,False,0.0018292775779356692,11516000,0.02206,0.2411,16,1.21242
1498,0.001,0.001,0,False,0.0018200608081060752,0,0,False,0.0016430373673238733,11524000,0.01945,0.24155,16,1.21227
1499,0.001,0.001,0,False,0.0018230408652193332,0,0,False,0.0018498613792386565,11532000,0.02471,0.24181,16,1.22089
1500,0.001,0.001,0,False,0.0018287917691836803,0,0,False,0.0018805499048628045,11540000,0.02385,0.24289,16,1.2192
1501,0.001,0.001,0,False,0.00184624462342459,0,0,False,0.0020033203115927788,11548000,0.02728,0.24311,16,1.29935
1502,0.001,0.001,0,False,0.0018420982975909336,0,0,False,0.001804781365088026,11556000,0.0233,0.24282,16,1.30105
1503,0.001,0.001,0,False,0.0018497037196125354,0,0,False,0.0019181525178069516,11564000,0.02551,0.2417,16,1.20943
1504,0.001,0.001,0,False,0.0018609971667572299,0,0,False,0.0019626381910594795,11572000,0.02345,0.24243,16,1.29407
1505,0.001,0.001,0,False,0.0018591555067760577,0,0,False,0.0018425805669455091,11580000,0.02503,0.24483,16,1.29244
1506,0.001,0.001,0,False,0.0018728463092521136,0,0,False,0.0019960635315366174,11588000,0.02453,0.24191,16,1.29066
1507,0.001,0.001,0,False,0.0018551460572850138,0,0,False,0.0016958437895811165,11596000,0.0225,0.24385,16,1.31347
1508,0.001,0.001,0,False,0.0018900051896439648,0,0,False,0.0022037373808745245,11600000,0.03084,0.24351,16,0.62956
1509,0.001,0.001,0,False,0.0019099071497648663,0,0,False,0.0020890247908529782,11608000,0.02763,0.24415,16,1.26683
1510,0.001,0.001,0,False,0.0018830668538794614,0,0,False,0.0016415041909108182,11616000,0.02167,0.24496,16,1.28149
1511,0.001,0.001,0,False,0.001875743516866408,0,0,False,0.0018098334837489283,11624000,0.02531,0.24286,16,1.28319
1512,0.001,0.001,0,False,0.0018807029972273443,0,0,False,0.0019253383204757707,11632000,0.02676,0.24144,16,1.29281
1513,0.001,0.001,0,False,0.0018680926479230074,0,0,False,0.0017545995041839742,11640000,0.02158,0.24123,16,1.29695
1514,0.001,0.001,0,False,0.0018942138991965493,0,0,False,0.0021293051606584277,11648000,0.02394,0.24217,16,1.22098
1515,0.001,0.001,0,False,0.0018756353337903249,0,0,False,0.0017084282451343042,11656000,0.02273,0.23818,16,1.29256
1516,0.001,0.001,0,False,0.001887959039042734,0,0,False,0.0019988723863144167,11664000,0.02747,0.24397,16,1.21659
1517,0.001,0.001,0,False,0.001881057864209693,0,0,False,0.0018189472907123238,11672000,0.02194,0.24221,16,1.21167
1518,0.001,0.001,0,False,0.0018715522980878845,0,0,False,0.0017860022029916082,11680000,0.02262,0.24549,16,1.21136
1519,0.001,0.001,0,False,0.0018565037971298736,0,0,False,0.0017210672885077758,11688000,0.02255,0.24074,16,1.30345
1520,0.001,0.001,0,False,0.001863009357076269,0,0,False,0.0019215593965938279,11696000,0.02306,0.24355,16,1.30387
1521,0.001,0.001,0,False,0.001917295537202035,0,0,False,0.0024058711583339306,11700000,0.02934,0.24193,16,0.67289
1522,0.001,0.001,0,False,0.0019172054245128285,0,0,False,0.0019163944103099682,11708000,0.02437,0.24333,16,1.28319
1523,0.001,0.001,0,False,0.0018850591783627615,0,0,False,0.0015957429630121583,11716000,0.01942,0.24196,16,1.21971
1524,0.001,0.001,0,False,0.0018809742854781464,0,0,False,0.001844210249516612,11724000,0.0253,0.24111,16,1.23093
1525,0.001,0.001,0,False,0.0018793820936298456,0,0,False,0.0018650523669951381,11732000,0.02351,0.24411,16,1.28223
1526,0.001,0.001,0,False,0.0018947419633943083,0,0,False,0.0020329807912744732,11740000,0.02735,0.24238,16,1.31488
1527,0.001,0.001,0,False,0.0018921323151660637,0,0,False,0.0018686454811118645,11748000,0.02372,0.24211,16,1.29218
1528,0.001,0.001,0,False,0.0018888060367001844,0,0,False,0.001858869530507271,11756000,0.02356,0.24313,16,1.28868
1529,0.001,0.001,0,False,0.0018604842896234662,0,0,False,0.0016055885659330045,11764000,0.02104,0.24554,16,1.28788
1530,0.001,0.001,0,False,0.0018460071224992655,0,0,False,0.0017157126183814592,11772000,0.02319,0.24079,16,1.21486
1531,0.001,0.001,0,False,0.001829252730083655,0,0,False,0.0016784631983431616,11780000,0.02136,0.24563,16,1.21099
1532,0.001,0.001,0,False,0.0018277955597583414,0,0,False,0.0018146810268305196,11788000,0.02355,0.24305,16,1.29636
1533,0.001,0.001,0,False,0.0018259092594941372,0,0,False,0.0018089325571162987,11796000,0.02383,0.24445,16,1.2153
1534,0.001,0.001,0,False,0.0018384033289996827,0,0,False,0.0019508499545495925,11800000,0.02685,0.23943,16,0.63239
1535,0.001,0.001,0,False,0.0018416869918035125,0,0,False,0.001871239957037981,11808000,0.0257,0.24129,16,1.23294
1536,0.001,0.001,0,False,0.0018363664559472737,0,0,False,0.0017884816332411236,11816000,0.02406,0.24077,16,1.2353
1537,0.001,0.001,0,False,0.0018628889498309605,0,0,False,0.0021015913947841406,11824000,0.02818,0.24599,16,1.22975
1538,0.001,0.001,0,False,0.001844296470004843,0,0,False,0.0016769641515697866,11832000,0.02177,0.24225,16,1.22818
1539,0.001,0.001,0,False,0.001840784337931578,0,0,False,0.001809175149272193,11840000,0.02254,0.24193,16,1.21083
1540,0.001,0.001,0,False,0.001836480687877203,0,0,False,0.0017977478373878287,11848000,0.02281,0.24511,16,1.29721
1541,0.001,0.001,0,False,0.0018340929933386586,0,0,False,0.0018126037424917585,11856000,0.02391,0.2391,16,1.21256
1542,0.001,0.001,0,False,0.0018350143467732612,0,0,False,0.0018433065276846866,11864000,0.02298,0.24412,16,1.20684
1543,0.001,0.001,0,False,0.0018773621044252454,0,0,False,0.0022584919232931026,11872000,0.02854,0.2441,16,1.22561
1544,0.001,0.001,0,False,0.0018841179744591133,0,0,False,0.0019449208047639243,11880000,0.02623,0.24345,16,1.29308
1545,0.001,0.001,0,False,0.001893956225132045,0,0,False,0.00198250048118843,11888000,0.02651,0.24093,16,1.31471
1546,0.001,0.001,0,False,0.0018942408504125528,0,0,False,0.0018968024779371223,11896000,0.02557,0.2412,16,1.36241
1547,0.001,0.001,0,False,0.0019233932439643579,0,0,False,0.002185764785930602,11900000,0.03074,0.2422,16,0.62256
1548,0.001,0.001,0,False,0.0019372409403160854,0,0,False,0.002061870207481635,11908000,0.02789,0.24394,16,1.21842
1549,0.001,0.001,0,False,0.0019405836296432046,0,0,False,0.001970667833587278,11916000,0.02388,0.24309,16,1.22083
1550,0.001,0.001,0,False,0.0019191094442869473,0,0,False,0.0017258417760806315,11924000,0.02203,0.24369,16,1.28941
1551,0.001,0.001,0,False,0.001890537735016785,0,0,False,0.0016333923515853234,11932000,0.02066,0.24183,16,1.30653
1552,0.001,0.001,0,False,0.0018906425034000553,0,0,False,0.0018915854188494882,11940000,0.02611,0.24195,16,1.21239
1553,0.001,0.001,0,False,0.0018941096184273021,0,0,False,0.0019253136536725255,11948000,0.02503,0.24479,16,1.29698
1554,0.001,0.001,0,False,0.001882331956442817,0,0,False,0.0017763329985824498,11956000,0.02048,0.2452,16,1.28941
1555,0.001,0.001,0,False,0.0018898313276661041,0,0,False,0.0019573256686756897,11964000,0.02478,0.242,16,1.3041
1556,0.001,0.001,0,False,0.001896529412460382,0,0,False,0.001956812175608883,11972000,0.02329,0.24236,16,1.21817
1557,0.001,0.001,0,False,0.0019008239712018167,0,0,False,0.0019394749998747308,11980000,0.02502,0.24191,16,1.21101
1558,0.001,0.001,0,False,0.0018898578428176802,0,0,False,0.0017911626873604507,11988000,0.02404,0.24108,16,1.31896
1559,0.001,0.001,0,False,0.0018882922931055563,0,0,False,0.0018742023456964408,11996000,0.0256,0.23981,16,1.21137
1560,0.001,0.001,0,False,0.0019029756944059619,0,0,False,0.002035126306109611,12000000,0.02613,0.24641,16,0.71929
1561,0.001,0.001,0,False,0.001887891535853585,0,0,False,0.0017521341088821928,12008000,0.02236,0.24163,16,1.21053
1562,0.001,0.001,0,False,0.0018780380835479067,0,0,False,0.0017893570127968015,12016000,0.0237,0.24083,16,1.28278
1563,0.001,0.001,0,False,0.0018884223546508207,0,0,False,0.001981880794577047,12024000,0.02111,0.24051,16,1.30554
1564,0.001,0.001,0,False,0.0018793534192732412,0,0,False,0.0017977330008750237,12032000,0.0221,0.23961,16,1.20535
1565,0.001,0.001,0,False,0.0018797231215862782,0,0,False,0.001883050442403611,12040000,0.02569,0.24179,16,1.20988
1566,0.001,0.001,0,False,0.0018972945820928647,0,0,False,0.0020554377266521428,12048000,0.02802,0.23916,16,1.22384
1567,0.001,0.001,0,False,0.0018690608087581894,0,0,False,0.001614956848746112,12056000,0.02057,0.24038,16,1.28599
1568,0.001,0.001,0,False,0.0018555710760229504,0,0,False,0.0017341634814058001,12064000,0.02236,0.24064,16,1.23137
1569,0.001,0.001,0,False,0.0018694195053357843,0,0,False,0.0019940553691512883,12072000,0.0253,0.24105,16,1.2124
1570,0.001,0.001,0,False,0.0018588827739768857,0,0,False,0.0017640521917467987,12080000,0.02111,0.23956,16,1.29151
1571,0.001,0.001,0,False,0.0018477109217609014,0,0,False,0.0017471642518170412,12088000,0.02357,0.23785,16,1.21977
1572,0.001,0.001,0,False,0.0018578965376048358,0,0,False,0.0019495670802002459,12096000,0.02604,0.24173,16,1.21936
1573,0.001,0.001,0,False,0.0018813919091721244,0,0,False,0.0020928502532777202,12100000,0.02742,0.23674,16,0.61615
1574,0.001,0.001,0,False,0.0018677826422051963,0,0,False,0.0017452992395028419,12108000,0.02232,0.24184,16,1.2923
1575,0.001,0.001,0,False,0.0018733152184496214,0,0,False,0.0019231084046494496,12116000,0.0253,0.24314,16,1.20466
1576,0.001,0.001,0,False,0.00185874348245535,0,0,False,0.0017275978585069068,12124000,0.02226,0.23911,16,1.20285
1577,0.001,0.001,0,False,0.001871757386000585,0,0,False,0.0019888825179077,12132000,0.02486,0.24273,16,1.3131
1578,0.001,0.001,0,False,0.0018610784066365512,0,0,False,0.0017649675923602467,12140000,0.02346,0.24045,16,1.21824
1579,0.001,0.001,0,False,0.0018507227401613085,0,0,False,0.0017575217418841229,12148000,0.02334,0.24166,16,1.30643
1580,0.001,0.001,0,False,0.0018637191538827783,0,0,False,0.0019806868773760058,12156000,0.02371,0.24157,16,1.22092
1581,0.001,0.001,0,False,0.001875641751414997,0,0,False,0.001982945129204967,12164000,0.02573,0.24025,16,1.20858
1582,0.001,0.001,0,False,0.0018711696142736842,0,0,False,0.0018309203800018696,12172000,0.02078,0.24077,16,1.209
1583,0.001,0.001,0,False,0.0018557836969854966,0,0,False,0.0017173104413918086,12180000,0.02167,0.23994,16,1.21221
1584,0.001,0.001,0,False,0.0018463897198551927,0,0,False,0.0017618439256824568,12188000,0.02321,0.24018,16,1.21599
1585,0.001,0.001,0,False,0.0018452010766484353,0,0,False,0.0018345032877876187,12196000,0.02259,0.24049,16,1.30635
1586,0.001,0.001,0,False,0.0018698451112256968,0,0,False,0.0020916414224210504,12200000,0.02803,0.24133,16,0.66502
1587,0.001,0.001,0,False,0.0018557033027515881,0,0,False,0.0017284270264846112,12208000,0.02386,0.2403,16,1.21612
1588,0.001,0.001,0,False,0.0018508870149470075,0,0,False,0.0018075404247057806,12216000,0.02454,0.24156,16,1.23926
1589,0.001,0.001,0,False,0.0018463461239977572,0,0,False,0.0018054781054545061,12224000,0.02049,0.24081,16,1.28649
1590,0.001,0.001,0,False,0.001844165507783198,0,0,False,0.001824539961852166,12232000,0.02419,0.24151,16,1.21714
1591,0.001,0.001,0,False,0.0018707389198039314,0,0,False,0.002109899627990534,12240000,0.02388,0.24227,16,1.30003
1592,0.001,0.001,0,False,0.00186020478699726,0,0,False,0.0017653975917372156,12248000,0.02321,0.24368,16,1.22964
1593,0.001,0.001,0,False,0.0018455509956528233,0,0,False,0.0017136668735528938,12256000,0.02158,0.24027,16,1.30274
1594,0.001,0.001,0,False,0.0018452266505238218,0,0,False,0.0018423075443628099,12264000,0.02245,0.2409,16,1.22036
1595,0.001,0.001,0,False,0.00184728720159791,0,0,False,0.0018658321612647036,12272000,0.02537,0.24216,16,1.21546
1596,0.001,0.001,0,False,0.0018459380548219932,0,0,False,0.001833795733838742,12280000,0.02457,0.24246,16,1.30462
1597,0.001,0.001,0,False,0.0018477542245680485,0,0,False,0.001864099752282545,12288000,0.02404,0.24293,16,1.21478
1598,0.001,0.001,0,False,0.0018430450380491656,0,0,False,0.0018006623593792204,12296000,0.02422,0.23906,16,1.2159
1599,0.001,0.001,0,False,0.001876953965724993,0,0,False,0.0021821343148074397,12300000,0.03046,0.24237,16,0.66536
1600,0.001,0.001,0,False,0.0018875777204258194,0,0,False,0.001983191512733257,12308000,0.02063,0.24046,16,1.2323
1601,0.001,0.001,0,False,0.0018942535310317347,0,0,False,0.001954335826484973,12316000,0.02652,0.2419,16,1.20989
1602,0.001,0.001,0,False,0.0019035503013060883,0,0,False,0.0019872212337752712,12324000,0.02503,0.24175,16,1.21666
1603,0.001,0.001,0,False,0.001916220634203749,0,0,False,0.002030253630282694,12332000,0.02646,0.24346,16,1.21948
1604,0.001,0.001,0,False,0.0018902969561248823,0,0,False,0.0016569838534150822,12340000,0.02101,0.23954,16,1.21648
1605,0.001,0.001,0,False,0.0018814336135879479,0,0,False,0.0018016635307555385,12348000,0.02294,0.23926,16,1.34001
1606,0.001,0.001,0,False,0.0018815427890671187,0,0,False,0.0018825253683796548,12356000,0.02484,0.23993,16,1.31003
1607,0.001,0.001,0,False,0.001852489878044586,0,0,False,0.001591013678841792,12364000,0.01903,0.23676,16,1.31193
1608,0.001,0.001,0,False,0.0018912456029619026,0,0,False,0.002240047127217752,12372000,0.03194,0.24112,16,1.21471
1609,0.001,0.001,0,False,0.0018900742098682643,0,0,False,0.0018795316720255208,12380000,0.02458,0.24108,16,1.20561
1610,0.001,0.001,0,False,0.001882485017638018,0,0,False,0.0018141822875658012,12388000,0.02351,0.24264,16,1.21884
1611,0.001,0.001,0,False,0.001897330213750672,0,0,False,0.002030936978764558,12396000,0.02741,0.23864,16,1.23108
1612,0.001,0.001,0,False,0.0019070925536773453,0,0,False,0.0019949536130174053,12400000,0.02637,0.24404,16,0.62977
1613,0.001,0.001,0,False,0.0018903651557268975,0,0,False,0.0017398185741728672,12408000,0.02197,0.23924,16,1.30446
1614,0.001,0.001,0,False,0.0018847543072893706,0,0,False,0.001834256671351627,12416000,0.02266,0.23624,16,1.23
1615,0.001,0.001,0,False,0.0018811679081437607,0,0,False,0.0018488903158332722,12424000,0.0206,0.24019,16,1.20768
1616,0.001,0.001,0,False,0.0018615856559068447,0,0,False,0.0016853453857746004,12432000,0.0223,0.24066,16,1.29301
1617,0.001,0.001,0,False,0.0018570397045543502,0,0,False,0.001816126142381898,12440000,0.02363,0.23896,16,1.28814
1618,0.001,0.001,0,False,0.0018544569805386483,0,0,False,0.0018312124643973305,12448000,0.02407,0.23766,16,1.2851
1619,0.001,0.001,0,False,0.0018448269768843104,0,0,False,0.0017581569439952675,12456000,0.02317,0.23739,16,1.21671
1620,0.001,0.001,0,False,0.0018639352640256806,0,0,False,0.002035909848298014,12464000,0.02106,0.2391,16,1.31282
1621,0.001,0.001,0,False,0.0018693872753593143,0,0,False,0.0019184553773620178,12472000,0.02527,0.23489,16,1.22725
1622,0.001,0.001,0,False,0.0018527254866330313,0,0,False,0.0017027693880964862,12480000,0.02285,0.23859,16,1.20932
1623,0.001,0.001,0,False,0.0018576018447100308,0,0,False,0.001901489067403027,12488000,0.02559,0.23861,16,1.31207
1624,0.001,0.001,0,False,0.001852678545037294,0,0,False,0.0018083688479826605,12496000,0.02358,0.2372,16,1.30653
1625,0.001,0.001,0,False,0.001865156311850085,0,0,False,0.001977456213165204,12500000,0.02628,0.23696,16,0.61137
1626,0.001,0.001,0,False,0.0018665102248501268,0,0,False,0.0018786954418505027,12508000,0.02569,0.24082,16,1.28398
1627,0.001,0.001,0,False,0.001849191361280735,0,0,False,0.001693321589156209,12516000,0.02207,0.23798,16,1.28323
1628,0.001,0.001,0,False,0.0018468161242015954,0,0,False,0.0018254389904893392,12524000,0.02508,0.24022,16,1.2138
